iso3c,country,year,gdp_pc_current_usd,health_exp_pct_gdp,htn_prevalence_pct,htn_treatment_pct,country_id,year_c,log_gdp,log_gdp_z,health_exp_z,year_z,htn_prev_z,htn_treat_z,post_htn_prevalence_pct,post_htn_treatment_pct,cf_htn_treatment_pct_plus20
CHL,Chile,2019,15112.35,9.33,33.1,68.2,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,-0.08059369391769666,1.3468982336873367,34.07969667589659,65.12474699479417,85.12474699479417
CHL,Chile,2019,15112.35,9.33,36.1,58.5,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,0.33106535560515793,0.7490529225173932,36.17586768464815,58.38086417397961,78.3808641739796
CHL,Chile,2019,15112.35,9.33,36.1,49.9,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,0.33106535560515793,0.21900450230486593,36.165225832067904,52.34809221917977,72.34809221917976
CHL,Chile,2019,15112.35,9.33,36.1,68.2,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,0.33106535560515793,1.3468982336873367,36.16499717481915,65.18136483362773,85.18136483362773
CHL,Chile,2019,15112.35,9.33,39.0,58.5,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,0.7290024368105839,0.7490529225173932,38.21917034607908,58.40832915876942,78.40832915876942
CHL,Chile,2019,15112.35,9.33,39.0,49.9,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,0.7290024368105839,0.21900450230486593,38.21940408135935,52.42694867008907,72.42694867008908
CHL,Chile,2019,15112.35,9.33,39.0,68.2,5,1.5,9.623267569315477,0.24392430012513522,0.6119899791692963,0.7276068751089989,0.7290024368105839,1.3468982336873367,38.211743781640514,65.21022713996835,85.21022713996835
CHN,China,2015,10862.74,5.32,30.8,38.8,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-0.3961989652185519,-0.46512776099269826,30.046995918063793,38.98055534162461,58.98055534162461
CHN,China,2015,10862.74,5.32,30.8,44.7,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-0.3961989652185519,-0.10148989131201067,30.035792935349473,43.09186760873019,63.09186760873019
CHN,China,2015,10862.74,5.32,30.8,34.0,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-0.3961989652185519,-0.760968739715969,30.017527981650158,35.642328321258304,55.642328321258304
CHN,China,2015,10862.74,5.32,25.7,38.8,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-1.0960193494074049,-0.46512776099269826,26.48253083387226,38.90041292043229,58.90041292043229
CHN,China,2015,10862.74,5.32,25.7,44.7,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-1.0960193494074049,-0.10148989131201067,26.45818644431707,43.000006545428334,63.000006545428334
CHN,China,2015,10862.74,5.32,25.7,34.0,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-1.0960193494074049,-0.760968739715969,26.496920509826232,35.53628332989699,55.53628332989699
CHN,China,2015,10862.74,5.32,28.3,38.8,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-0.739248173154264,-0.46512776099269826,28.258454713716052,38.94292200894768,58.94292200894768
CHN,China,2015,10862.74,5.32,28.3,44.7,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-0.739248173154264,-0.10148989131201067,28.296361803543622,43.0613254198466,63.0613254198466
CHN,China,2015,10862.74,5.32,28.3,34.0,6,-2.5,9.293093863690906,-0.038028549618309905,-0.6132773756252065,-1.212678125181665,-0.739248173154264,-0.760968739715969,28.29942126477075,35.587186950679275,55.587186950679275
CHN,China,2016,10716.4,5.39,25.3,39.0,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-1.1509072226771186,-0.4528010535458951,26.16048545132999,39.10574081096939,59.10574081096939
CHN,China,2016,10716.4,5.39,25.3,34.3,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-1.1509072226771186,-0.7424786785457648,26.183137151924235,35.81549787114198,55.81549787114198
CHN,China,2016,10716.4,5.39,25.3,44.7,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-1.1509072226771186,-0.10148989131201067,26.162296025488867,43.08316318477013,63.08316318477013
CHN,China,2016,10716.4,5.39,30.7,39.0,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-0.40992093353598064,-0.4528010535458951,29.94032267318035,39.19459839839457,59.19459839839457
CHN,China,2016,10716.4,5.39,30.7,34.3,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-0.40992093353598064,-0.7424786785457648,29.9599965068695,35.89725804556632,55.89725804556632
CHN,China,2016,10716.4,5.39,30.7,44.7,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-0.40992093353598064,-0.10148989131201067,29.967632674291174,43.17222407274582,63.17222407274582
CHN,China,2016,10716.4,5.39,28.0,39.0,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-0.7804140781065496,-0.4528010535458951,28.05411225088697,39.14260948973556,59.14260948973556
CHN,China,2016,10716.4,5.39,28.0,34.3,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-0.7804140781065496,-0.7424786785457648,28.056477514416198,35.87670156933116,55.87670156933116
CHN,China,2016,10716.4,5.39,28.0,44.7,6,-1.5,9.279530557328806,-0.04961097673346543,-0.5918886686836567,-0.7276068751089989,-0.7804140781065496,-0.10148989131201067,28.058861834710687,43.13576195240253,63.13576195240253
CHN,China,2017,10557.12,5.36,27.8,44.7,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-0.8078580147414065,-0.10148989131201067,27.90051345075487,43.163338996338716,63.163338996338716
CHN,China,2017,10557.12,5.36,27.8,34.6,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-0.8078580147414065,-0.7239886173755601,27.8713378037015,36.105003512116696,56.105003512116696
CHN,China,2017,10557.12,5.36,27.8,39.1,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-0.8078580147414065,-0.4466376998224936,27.89233267735311,39.269125517652384,59.269125517652384
CHN,China,2017,10557.12,5.36,30.5,44.7,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-0.43736487017083747,-0.10148989131201067,29.754037838834297,43.2320609910082,63.2320609910082
CHN,China,2017,10557.12,5.36,30.5,34.6,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-0.43736487017083747,-0.7239886173755601,29.790390881953932,36.168582524513404,56.168582524513404
CHN,China,2017,10557.12,5.36,30.5,39.1,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-0.43736487017083747,-0.4466376998224936,29.761299270566806,39.30461706513425,59.30461706513425
CHN,China,2017,10557.12,5.36,24.9,44.7,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-1.2057950959468329,-0.10148989131201067,25.87955852878398,43.131899337923365,63.131899337923365
CHN,China,2017,10557.12,5.36,24.9,34.6,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-1.2057950959468329,-0.7239886173755601,25.8689668335874,36.094672042520315,56.094672042520315
CHN,China,2017,10557.12,5.36,24.9,39.1,6,-0.5,9.264555792790679,-0.06239872289203759,-0.6010552573728922,-0.24253562503633297,-1.2057950959468329,-0.4466376998224936,25.865760588777974,39.200216823159224,59.200216823159224
CHN,China,2018,10534.76,5.49,24.5,44.6,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-1.2606829692165467,-0.10765324503541224,25.57728489673499,43.19741848104422,63.19741848104422
CHN,China,2018,10534.76,5.49,24.5,34.8,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-1.2606829692165467,-0.7116619099287573,25.561164234240056,36.32503429749885,56.32503429749885
CHN,China,2018,10534.76,5.49,24.5,39.2,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-1.2606829692165467,-0.440474346099092,25.556919946710202,39.41184714194491,59.41184714194491
CHN,China,2018,10534.76,5.49,27.5,44.6,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-0.8490239196936921,-0.10765324503541224,27.65002144458691,43.23464739377293,63.23464739377293
CHN,China,2018,10534.76,5.49,27.5,34.8,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-0.8490239196936921,-0.7116619099287573,27.661333054718806,36.366127405816826,56.366127405816826
CHN,China,2018,10534.76,5.49,27.5,39.2,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-0.8490239196936921,-0.440474346099092,27.65137916943927,39.4662916587277,59.4662916587277
CHN,China,2018,10534.76,5.49,30.4,44.6,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-0.4510868384882662,-0.10765324503541224,29.683734635927394,43.2761267396246,63.2761267396246
CHN,China,2018,10534.76,5.49,30.4,34.8,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-0.4510868384882662,-0.7116619099287573,29.675325068616555,36.45030863618842,56.45030863618842
CHN,China,2018,10534.76,5.49,30.4,39.2,6,0.5,9.262435544773288,-0.0642093151968836,-0.561333373052871,0.24253562503633297,-0.4510868384882662,-0.440474346099092,29.641800751388367,39.504387598114555,59.504387598114555
CHN,China,2019,10762.36,5.52,27.3,39.2,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-0.876467856328549,-0.440474346099092,27.463983645130035,39.593224290208255,59.593224290208255
CHN,China,2019,10762.36,5.52,27.3,44.6,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-0.876467856328549,-0.10765324503541224,27.495380048016532,43.3922515824463,63.3922515824463
CHN,China,2019,10762.36,5.52,27.3,35.1,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-0.876467856328549,-0.6931718487585526,27.485792052038214,36.72028157462143,56.72028157462143
CHN,China,2019,10762.36,5.52,30.2,39.2,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-0.47853077512312303,-0.440474346099092,29.495247489529785,39.643233305034116,59.643233305034116
CHN,China,2019,10762.36,5.52,30.2,44.6,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-0.47853077512312303,-0.10765324503541224,29.47588670481032,43.42123394270884,63.42123394270884
CHN,China,2019,10762.36,5.52,30.2,35.1,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-0.47853077512312303,-0.6931718487585526,29.5087270977298,36.788978443585634,56.788978443585634
CHN,China,2019,10762.36,5.52,24.1,39.2,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-1.3155708424862604,-0.440474346099092,25.220464728221593,39.548767126606045,59.548767126606045
CHN,China,2019,10762.36,5.52,24.1,44.6,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-1.3155708424862604,-0.10765324503541224,25.227434105398768,43.32525316949597,63.32525316949597
CHN,China,2019,10762.36,5.52,24.1,35.1,6,1.5,9.283810140521298,-0.045956413525426995,-0.5521667843636355,0.7276068751089989,-1.3155708424862604,-0.6931718487585526,25.22546145737776,36.68283428336771,56.68283428336771
COL,Colombia,2015,6070.94,7.68,31.7,41.3,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.27270125036169574,-0.3110439179076613,31.669297371296384,44.36961880691843,64.36961880691842
COL,Colombia,2015,6070.94,7.68,31.7,61.2,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.27270125036169574,0.9154634730492333,31.690609608594293,58.28925159686545,78.28925159686545
COL,Colombia,2015,6070.94,7.68,31.7,51.8,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.27270125036169574,0.33610822304949395,31.688203573016178,51.68538026670013,71.68538026670012
COL,Colombia,2015,6070.94,7.68,31.5,41.3,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.3001451869965526,-0.3110439179076613,31.517054605485743,44.34092341988341,64.34092341988341
COL,Colombia,2015,6070.94,7.68,31.5,61.2,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.3001451869965526,0.9154634730492333,31.53205128940566,58.27758317636042,78.27758317636042
COL,Colombia,2015,6070.94,7.68,31.5,51.8,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.3001451869965526,0.33610822304949395,31.539107723839482,51.740160074461166,71.74016007446116
COL,Colombia,2015,6070.94,7.68,31.1,41.3,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.35503306026626635,-0.3110439179076613,31.26168619283015,44.3301824596695,64.3301824596695
COL,Colombia,2015,6070.94,7.68,31.1,61.2,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.35503306026626635,0.9154634730492333,31.263747481983824,58.26035534455196,78.26035534455195
COL,Colombia,2015,6070.94,7.68,31.1,51.8,7,-2.5,8.711268732031028,-0.5348799073408729,0.10782760126133367,-1.212678125181665,-0.35503306026626635,0.33610822304949395,31.24084644561373,51.683780060362764,71.68378006036276
COL,Colombia,2016,6148.66,7.67,31.0,42.5,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3687550285836951,-0.23708367322684337,31.164665058553116,45.31584299731565,65.31584299731566
COL,Colombia,2016,6148.66,7.67,31.0,52.8,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3687550285836951,0.3977417602835087,31.127321685289235,52.52759794040141,72.5275979404014
COL,Colombia,2016,6148.66,7.67,31.0,62.0,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3687550285836951,0.9647703028364449,31.149695812838953,58.93041696960373,78.93041696960373
COL,Colombia,2016,6148.66,7.67,31.3,42.5,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3275891236314095,-0.23708367322684337,31.369296867297276,45.32137250914101,65.32137250914101
COL,Colombia,2016,6148.66,7.67,31.3,52.8,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3275891236314095,0.3977417602835087,31.352296184240483,52.4917988647286,72.4917988647286
COL,Colombia,2016,6148.66,7.67,31.3,62.0,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3275891236314095,0.9647703028364449,31.356899921315875,58.931789584735064,78.93178958473507
COL,Colombia,2016,6148.66,7.67,31.5,42.5,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3001451869965526,-0.23708367322684337,31.536476454276634,45.30049694064798,65.30049694064797
COL,Colombia,2016,6148.66,7.67,31.5,52.8,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3001451869965526,0.3977417602835087,31.500012453948333,52.528666077860144,72.52866607786015
COL,Colombia,2016,6148.66,7.67,31.5,62.0,7,-1.5,8.72398945088106,-0.5240170104188816,0.10477207169825518,-0.7276068751089989,-0.3001451869965526,0.9647703028364449,31.501796089740637,58.96736088945015,78.96736088945015
COL,Colombia,2017,6198.19,7.8,31.0,43.5,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3687550285836951,-0.17545013599282858,31.135716531786116,46.129113462442255,66.12911346244226
COL,Colombia,2017,6198.19,7.8,31.0,53.6,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3687550285836951,0.4470485900707208,31.134463272356435,53.21821868157838,73.21821868157838
COL,Colombia,2017,6198.19,7.8,31.0,62.7,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3687550285836951,1.0079137789002555,31.12033815584892,59.583733641047786,79.58373364104779
COL,Colombia,2017,6198.19,7.8,31.2,43.5,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3413110919488382,-0.17545013599282858,31.286697318670907,46.142240363139045,66.14224036313905
COL,Colombia,2017,6198.19,7.8,31.2,53.6,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3413110919488382,0.4470485900707208,31.25641783798771,53.219546133203984,73.21954613320398
COL,Colombia,2017,6198.19,7.8,31.2,62.7,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3413110919488382,1.0079137789002555,31.25222894350745,59.61614977307172,79.61614977307173
COL,Colombia,2017,6198.19,7.8,31.4,43.5,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3138671553139813,-0.17545013599282858,31.398498754240293,46.16198937059239,66.16198937059238
COL,Colombia,2017,6198.19,7.8,31.4,53.6,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3138671553139813,0.4470485900707208,31.406239474365858,53.20663129046108,73.20663129046108
COL,Colombia,2017,6198.19,7.8,31.4,62.7,7,-0.5,8.732012592927854,-0.5171656236323089,0.14449395601827644,-0.24253562503633297,-0.3138671553139813,1.0079137789002555,31.413193055259548,59.6081740459313,79.60817404593129
COL,Colombia,2018,6179.96,7.75,31.2,44.6,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.3413110919488382,-0.10765324503541224,31.22091900182022,46.988435651224314,66.98843565122431
COL,Colombia,2018,6179.96,7.75,31.2,54.4,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.3413110919488382,0.49635541985793247,31.245286994964328,53.879963200719985,73.87996320071998
COL,Colombia,2018,6179.96,7.75,31.2,63.3,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.3413110919488382,1.044893901240664,31.2250297207965,60.08813978156816,80.08813978156816
COL,Colombia,2018,6179.96,7.75,30.9,44.6,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.38247699690112374,-0.10765324503541224,31.002499143163497,46.97863289451745,66.97863289451746
COL,Colombia,2018,6179.96,7.75,30.9,54.4,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.38247699690112374,0.49635541985793247,31.018742947112873,53.8148673263622,73.81486732636219
COL,Colombia,2018,6179.96,7.75,30.9,63.3,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.38247699690112374,1.044893901240664,30.993164440702277,60.08893319226176,80.08893319226176
COL,Colombia,2018,6179.96,7.75,31.1,44.6,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.35503306026626635,-0.10765324503541224,31.17259843492203,46.987450114593834,66.98745011459383
COL,Colombia,2018,6179.96,7.75,31.1,54.4,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.35503306026626635,0.49635541985793247,31.141735598287127,53.85597923587457,73.85597923587457
COL,Colombia,2018,6179.96,7.75,31.1,63.3,7,0.5,8.72906707793888,-0.5196809552015867,0.12921630820288368,0.24253562503633297,-0.35503306026626635,1.044893901240664,31.135092648659516,60.091680439743406,80.09168043974341
COL,Colombia,2019,6187.82,7.73,30.8,55.3,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3961989652185519,0.5518256033685457,30.90548784481942,54.57107210167303,74.57107210167302
COL,Colombia,2019,6187.82,7.73,30.8,45.6,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3961989652185519,-0.046019707801397455,30.910401667595632,47.782753599386695,67.7827535993867
COL,Colombia,2019,6187.82,7.73,30.8,63.9,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3961989652185519,1.0818740235810729,30.882583071317978,60.59886770970612,80.59886770970613
COL,Colombia,2019,6187.82,7.73,31.0,55.3,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3687550285836951,0.5518256033685457,31.037319739623257,54.600217832180206,74.6002178321802
COL,Colombia,2019,6187.82,7.73,31.0,45.6,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3687550285836951,-0.046019707801397455,31.03919473380895,47.81077627143969,67.81077627143969
COL,Colombia,2019,6187.82,7.73,31.0,63.9,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.3687550285836951,1.0818740235810729,31.01777346626956,60.56776460271051,80.56776460271051
COL,Colombia,2019,6187.82,7.73,31.1,55.3,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.35503306026626635,0.5518256033685457,31.113728178693037,54.58913536738698,74.58913536738697
COL,Colombia,2019,6187.82,7.73,31.1,45.6,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.35503306026626635,-0.046019707801397455,31.128066561568037,47.800316209380696,67.8003162093807
COL,Colombia,2019,6187.82,7.73,31.1,63.9,7,1.5,8.730338122711377,-0.518595542615267,0.1231052490767267,0.7276068751089989,-0.35503306026626635,1.0818740235810729,31.12695160047107,60.625155207197395,80.6251552071974
DEU,Germany,2015,48713.52,11.76,26.7,61.6,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.9587996662331201,0.9401168879428391,27.996806614952867,61.61941508804637,81.61941508804637
DEU,Germany,2015,48713.52,11.76,26.7,58.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.9587996662331201,0.73672621507059,27.970311848798794,59.334729234610315,79.33472923461031
DEU,Germany,2015,48713.52,11.76,26.7,66.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.9587996662331201,1.2297945129427084,27.9987781396191,64.9179552346667,84.9179552346667
DEU,Germany,2015,48713.52,11.76,36.7,61.6,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,0.41339716550972905,0.9401168879428391,35.03661447945625,61.76309027221659,81.76309027221659
DEU,Germany,2015,48713.52,11.76,36.7,58.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,0.41339716550972905,0.73672621507059,35.00150667158886,59.43798728693534,79.43798728693534
DEU,Germany,2015,48713.52,11.76,36.7,66.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,0.41339716550972905,1.2297945129427084,35.01779711338201,65.05626741296419,85.05626741296419
DEU,Germany,2015,48713.52,11.76,31.7,61.6,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.27270125036169574,0.9401168879428391,31.5345612465369,61.687210580802336,81.68721058080234
DEU,Germany,2015,48713.52,11.76,31.7,58.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.27270125036169574,0.73672621507059,31.518093303692815,59.39012131754797,79.39012131754797
DEU,Germany,2015,48713.52,11.76,31.7,66.3,8,-2.5,10.79371188861173,1.2434288205330952,1.3544836629973864,-1.212678125181665,-0.27270125036169574,1.2297945129427084,31.48661557456902,64.98435668985255,84.98435668985255
DEU,Germany,2016,47521.11,11.74,31.2,59.0,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-0.3413110919488382,0.7798696911344005,31.06698622589164,59.88972020141844,79.88972020141844
DEU,Germany,2016,47521.11,11.74,31.2,61.9,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-0.3413110919488382,0.9586069491130433,31.11042961668931,61.94284374844118,81.94284374844118
DEU,Germany,2016,47521.11,11.74,31.2,66.1,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-0.3413110919488382,1.2174678054959052,31.126638886943237,64.86440370596638,84.86440370596638
DEU,Germany,2016,47521.11,11.74,36.1,59.0,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,0.33106535560515793,0.7798696911344005,34.524432589938044,59.980012869228815,79.98001286922882
DEU,Germany,2016,47521.11,11.74,36.1,61.9,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,0.33106535560515793,0.9586069491130433,34.563934597767975,62.04167262268122,82.04167262268122
DEU,Germany,2016,47521.11,11.74,36.1,66.1,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,0.33106535560515793,1.2174678054959052,34.570270054797405,64.95717514800012,84.95717514800012
DEU,Germany,2016,47521.11,11.74,26.2,59.0,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-1.0274095078202625,0.7798696911344005,27.6316634532376,59.82418546695813,79.82418546695813
DEU,Germany,2016,47521.11,11.74,26.2,61.9,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-1.0274095078202625,0.9586069491130433,27.63867961656685,61.87256720890753,81.87256720890753
DEU,Germany,2016,47521.11,11.74,26.2,66.1,8,-1.5,10.768929312349577,1.2222656634371043,1.3483726038712296,-0.7276068751089989,-1.0274095078202625,1.2174678054959052,27.60778481053802,64.79844670698749,84.79844670698749
DEU,Germany,2017,48432.02,11.75,35.5,65.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,0.2487335457005868,1.1928143906022999,34.05366953219033,64.81739658816427,84.81739658816427
DEU,Germany,2017,48432.02,11.75,35.5,59.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,0.2487335457005868,0.823013167198211,34.05744112562788,60.59268749562409,80.59268749562409
DEU,Germany,2017,48432.02,11.75,35.5,62.2,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,0.2487335457005868,0.977097010283248,34.06606718181457,62.345715377966265,82.34571537796626
DEU,Germany,2017,48432.02,11.75,30.7,65.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-0.40992093353598064,1.1928143906022999,30.735192481133453,64.7538767072767,84.7538767072767
DEU,Germany,2017,48432.02,11.75,30.7,59.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-0.40992093353598064,0.823013167198211,30.72591105000728,60.53620868385858,80.53620868385858
DEU,Germany,2017,48432.02,11.75,30.7,62.2,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-0.40992093353598064,0.977097010283248,30.742495377965337,62.253030573881965,82.25303057388197
DEU,Germany,2017,48432.02,11.75,25.8,65.7,8,-0.5,10.78791644421153,1.2384797829921594,1.3514281334343081,-0.24253562503633297,-1.0822973810899763,1.1928143906022999,27.313135101254968,64.64554545846205,84.64554545846205
